"fullid"	"entid"	"stidstrt"	"stidsch"	"stidstd"	"SchName"	"Fname"	"ST001Q01_15"	"ST002Q01_15"	"ST003Q01_15"	"ST003Q02_15"	"ST003Q03_15"	"ST004Q01_15"	"ST126Q01_15"	"ST127Q01_15"	"ST127Q02_15"	"ST127Q03_15"	"ST014Q01_15"	"ST014Q02_15"	"ST005Q01_15"	"ST006Q01_15"	"ST006Q02_15"	"ST006Q03_15"	"ST006Q04_15"	"ST015Q01_15"	"ST015Q02_15"	"ST007Q01_15"	"ST008Q01_15"	"ST008Q02_15"	"ST008Q03_15"	"ST008Q04_15"	"ST019Q01_15"	"ST019Q02_15"	"ST019Q03_15"	"COB_S"	"COB_M"	"COB_F"	"ST021Q01_15"	"ST022Q01_15"	"LANGHOME"	"ST011Q01_15"	"ST011Q02_15"	"ST011Q03_15"	"ST011Q04_15"	"ST011Q05_15"	"ST011Q06_15"	"ST011Q07_15"	"ST011Q08_15"	"ST011Q09_15"	"ST011Q010_15"	"ST011Q011_15"	"ST011Q012_15"	"ST011Q013_15"	"ST011Q014_15"	"ST011Q015_15"	"ST011Q016_15"	"ST012Q01_15"	"ST012Q02_15"	"ST012Q03_15"	"ST012Q04_15"	"ST012Q05_15"	"ST012Q06_15"	"ST012Q07_15"	"ST012Q08_15"	"ST013Q01_15"	"ST88Q01_12"	"ST88Q02_12"	"ST88Q03_12"	"ST88Q04_12"	"ST86Q01_12"	"ST86Q02_12"	"ST86Q03_12"	"ST86Q04_12"	"ST86Q05_12"	"ST55Q01_12"	"ST55Q02_12"	"ST55Q03_12"	"ST55Q04_12"	"ST41Q01_9"	"ST41Q02_9"	"ST41Q03_9"	"ST41Q04_9"	"ST41Q05_9"	"ST41Q06_9"	"ST42Q01_9"	"ST42Q02_9"	"ST42Q03_9"	"ST42Q04_9"	"ST42Q05_9"	"ST25Q01_9"	"ST25Q02_9"	"ST25Q03_9"	"ST25Q04_9"	"ST25Q05_9"	"ST81Q01_12"	"ST81Q02_12"	"ST81Q03_12"	"ST81Q04_12"	"ST81Q05_12"	"ST29Q01_12"	"ST29Q02_12"	"ST29Q03_12"	"ST29Q04_12"	"ST29Q05_12"	"ST29Q06_12"	"ST29Q07_12"	"ST29Q08_12"	"ST37Q01_12"	"ST37Q02_12"	"ST37Q03_12"	"ST37Q04_12"	"ST37Q05_12"	"ST37Q06_12"	"ST37Q07_12"	"ST37Q08_12"	"ST36Q01_09"	"ST36Q02_09"	"ST36Q03_09"	"ST36Q04_09"	"ST36Q05_09"	"ST063Q01_15"	"ST063Q02_15"	"ST063Q03_15"	"ST063Q04_15"	"ST063Q05_15"	"ST063Q06_15"	"ST065Q01_15"	"ST129Q01_15"	"ST129Q02_15"	"ST129Q03_15"	"ST129Q04_15"	"ST129Q05_15"	"ST129Q06_15"	"ST129Q07_15"	"ST129Q08_15"	"ST097Q01_15"	"ST097Q02_15"	"ST097Q03_15"	"ST097Q04_15"	"ST097Q05_15"	"ST113Q01_15"	"ST113Q02_15"	"ST113Q03_15"	"ST113Q04_15"	"ST114Q01_15"	"ST103Q01_15"	"ST103Q02_15"	"ST103Q03_15"	"ST103Q04_15"	"ST107Q01_15"	"ST107Q02_15"	"ST107Q03_15"	"ST131Q01_15"	"ST131Q02_15"	"ST131Q03_15"	"ST131Q04_15"	"ST131Q05_15"	"ST131Q06_15"	"ST131Q07_15"	"ST27Q01_6"	"ST27Q02_6"	"ST27Q03_6"	"ST27Q04_6"	"LANG"	"OCIN1"	"OCIN2"	"OCOD1"	"OCOD2"	"Age"	"nationality"	"BFMJ2"	"BMMJ1"	"DISCLIM"	"DISCLIMA"	"DISCLIMS"	"ESCS"	"FAMSTRUC"	"FISCED"	"HISCED"	"HISEI"	"HOMEPOS"	"IMMIG"	"INSTMOT"	"INSTSCIE"	"MATHEFF"	"SCIEEFF"	"METASUM"	"MISCED"	"PARED"	"SCIEEFF"	"STUDREL"	"UNDREM"	"WEALTH"	"pv1math"	"pv2math"	"pv3math"	"pv4math"	"pv5math"	"pv1read"	"pv2read"	"pv3read"	"pv4read"	"pv5read"	"pv1scie"	"pv2scie"	"pv3scie"	"pv4scie"	"pv5scie"	"bookid"	"W_FSTUWT"	"W_FSTR1"	"W_FSTR2"	"W_FSTR3"	"W_FSTR4"	"W_FSTR5"	"W_FSTR6"	"W_FSTR7"	"W_FSTR8"	"W_FSTR9"	"W_FSTR10"	"W_FSTR11"	"W_FSTR12"	"W_FSTR13"	"W_FSTR14"	"W_FSTR15"	"W_FSTR16"	"W_FSTR17"	"W_FSTR18"	"W_FSTR19"	"W_FSTR20"	"W_FSTR21"	"W_FSTR22"	"W_FSTR23"	"W_FSTR24"	"W_FSTR25"	"W_FSTR26"	"W_FSTR27"	"W_FSTR28"	"W_FSTR29"	"W_FSTR30"	"W_FSTR31"	"W_FSTR32"	"W_FSTR33"	"W_FSTR34"	"W_FSTR35"	"W_FSTR36"	"W_FSTR37"	"W_FSTR38"	"W_FSTR39"	"W_FSTR40"	"W_FSTR41"	"W_FSTR42"	"W_FSTR43"	"W_FSTR44"	"W_FSTR45"	"W_FSTR46"	"W_FSTR47"	"W_FSTR48"	"W_FSTR49"	"W_FSTR50"	"W_FSTR51"	"W_FSTR52"	"W_FSTR53"	"W_FSTR54"	"W_FSTR55"	"W_FSTR56"	"W_FSTR57"	"W_FSTR58"	"W_FSTR59"	"W_FSTR60"	"W_FSTR61"	"W_FSTR62"	"W_FSTR63"	"W_FSTR64"	"W_FSTR65"	"W_FSTR66"	"W_FSTR67"	"W_FSTR68"	"W_FSTR69"	"W_FSTR70"	"W_FSTR71"	"W_FSTR72"	"W_FSTR73"	"W_FSTR74"	"W_FSTR75"	"W_FSTR76"	"W_FSTR77"	"W_FSTR78"	"W_FSTR79"	"W_FSTR80"
90000001054	90000001	NA	90000001	54	"EAESE SANTA COLOMA"	"andorra"	4	1	1	8	2002	2	6	1	1	NA	"3430"	NA	1	2	1	2	2	"5120"	NA	1	9	1	9	9	1	2	1	NA	NA	NA	NA	160	NA	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	3	3	3	4	3	4	1	2	5	3	3	2	2	1	1	4	2	3	1	1	1	1	4	3	5	4	5	5	4	2	5	5	4	1	4	4	4	2	2	4	2	3	3	2	1	2	3	2	1	1	3	1	1	1	1	1	1	3	2	3	3	3	4	3	1	1	1	1	1	1	"cfn"	2	1	2	1	1	1	1	2	2	3	3	3	3	2	2	2	3	"ingeniero civil"	3	3	3	3	2	3	2	4	4	4	NA	3	3	3	2	2	2	2	NA	NA	NA	NA	NA	15.75	NA	NA	NA	-0.310260558	0.35196482	-0.163422563	0.546956524333168	NA	6	6	-0.0614194722474978	1.086536957	NA	0.451099997	-0.011325508	0.808315588	1.487287512	0.069	6	0.86038961038961	1.487287512	-0.476436589	-0.057	NA	613.646626465428	601.897631199795	609.093670881918	611.860640461313	612.499864899873	638.878713543249	642.017909179879	636.618085940077	641.340173089392	640.739695433326	599.105206965544	593.532371688356	593.921769069908	599.105206965544	598.766663320282	1	1	1.5	1.5	1.5	1.5	0.5	0.5	1.5	0.5	0.5	1.5	1.5	0.5	0.5	0.5	0.5	1.5	0.5	1.5	0.5	1.5	0.5	0.5	0.5	0.5	1.5	1.5	0.5	1.5	1.5	0.5	0.5	1.5	1.5	1.5	1.5	0.5	1.5	0.5	1.5	0.5	0.5	0.5	0.5	0.5	1.5	1.5	0.5	1.5	1.5	0.5	0.5	1.5	1.5	1.5	1.5	0.5	1.5	0.5	1.5	0.5	1.5	1.5	1.5	1.5	0.5	0.5	1.5	0.5	0.5	1.5	1.5	0.5	0.5	0.5	0.5	1.5	0.5	1.5	0.5	1.5
90000001055	90000001	NA	90000001	55	"EAESE SANTA COLOMA"	"andorra"	4	1	19	9	2002	1	5	1	1	NA	"4300"	NA	3	2	2	2	2	"4211"	NA	3	2	2	2	2	1	4	1	NA	NA	NA	NA	160	NA	1	2	1	1	2	1	1	2	1	1	2	1	1	1	1	1	4	3	2	4	3	4	1	2	4	4	4	1	1	2	2	1	1	1	1	1	1	1	6	3	5	6	6	3	5	2	6	6	6	2	1	4	3	2	3	3	2	4	2	4	1	3	3	1	1	1	2	2	2	3	2	2	3	2	2	3	3	2	4	3	2	1	1	2	1	1	NA	2	1	2	1	1	2	1	2	3	3	2	4	2	1	1	1	1	"enfermeria"	2	3	4	4	4	4	4	3	4	4	NA	4	3	3	2	1	1	2	NA	NA	NA	NA	NA	15.6666666666667	NA	NA	NA	-0.310260558	0.025735217	-0.213353379	-1.03337827845117	NA	2	2	-0.154686078252957	0.378284715	NA	1.04884686	1.763167333	-0.480496553	1.204056491	0.493	2	-1.89935064935065	1.204056491	1.064122686	0.311	NA	413.331672483494	411.176515712168	421.634827304652	418.727221716101	413.675011245606	556.297350664919	560.561186816162	553.567876729733	559.276333733208	562.037173570204	527.618167378603	527.301693019673	518.40919377454	526.739897449062	528.169875063875	2	1	0.5	0.5	1.5	1.5	0.5	1.5	1.5	0.5	0.5	1.5	1.5	1.5	1.5	0.5	1.5	0.5	1.5	0.5	0.5	0.5	0.5	1.5	0.5	0.5	1.5	0.5	0.5	1.5	1.5	0.5	0.5	0.5	0.5	1.5	0.5	1.5	0.5	1.5	1.5	1.5	1.5	1.5	0.5	0.5	1.5	0.5	0.5	1.5	1.5	0.5	0.5	0.5	0.5	1.5	0.5	1.5	0.5	1.5	1.5	1.5	1.5	0.5	1.5	1.5	0.5	1.5	1.5	0.5	0.5	1.5	1.5	1.5	1.5	0.5	1.5	0.5	1.5	0.5	0.5	0.5
90000001056	90000001	NA	90000001	56	"EAESE SANTA COLOMA"	"andorra"	4	1	20	9	2002	1	5	1	1	NA	"2352"	NA	2	9	1	9	1	"2400"	NA	3	2	2	2	2	1	2	2	NA	NA	NA	NA	160	NA	1	1	2	1	2	1	2	1	1	1	1	1	1	1	1	2	4	3	2	4	3	4	2	2	3	2	3	2	3	4	4	2	4	3	1	1	1	2	6	5	5	3	1	1	1	3	3	4	4	1	2	5	4	4	3	3	3	3	4	2	1	2	2	2	2	3	2	2	2	3	4	1	3	1	1	4	4	3	4	3	2	2	1	1	1	1	NA	4	4	4	4	3	4	4	3	2	2	2	2	1	3	4	4	4	"profesora"	1	1	1	1	1	1	1	3	3	3	NA	3	4	3	3	3	3	3	NA	NA	NA	NA	NA	15.6666666666667	NA	NA	NA	0.208535009	0.930078079	-1.220155736	0.75765999458563	NA	2	6	1.01956323930846	0.38257576	NA	0.044455276	-1.579807302	-0.325501654	-2.420281488	0.493	6	0.86038961038961	-2.420281488	-1.850688556	-1.16	NA	524.604818155345	507.156266898055	508.004595187245	507.09837654966	514.11598841481	511.432110336129	507.862146916261	497.557207224493	509.28259727033	502.45698928216	608.725575081608	605.30175235359	619.087166747128	610.782367587425	595.075103605634	3	1	1.5	0.5	1.5	0.5	1.5	0.5	1.5	1.5	1.5	1.5	0.5	0.5	1.5	0.5	0.5	1.5	1.5	0.5	0.5	0.5	1.5	0.5	1.5	0.5	1.5	0.5	1.5	1.5	1.5	1.5	0.5	0.5	1.5	0.5	0.5	1.5	1.5	0.5	0.5	0.5	0.5	1.5	0.5	1.5	0.5	1.5	0.5	0.5	0.5	0.5	1.5	1.5	0.5	1.5	1.5	0.5	0.5	1.5	1.5	1.5	0.5	1.5	0.5	1.5	0.5	1.5	0.5	0.5	0.5	0.5	1.5	1.5	0.5	1.5	1.5	0.5	0.5	1.5	1.5	1.5
90000001058	90000001	NA	90000001	58	"EAESE SANTA COLOMA"	"andorra"	4	1	10	8	2002	2	5	1	1	NA	"2330"	NA	1	1	1	2	2	"3350"	NA	3	2	2	2	2	1	1	1	NA	NA	NA	NA	160	NA	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	4	3	3	4	2	4	1	3	6	3	4	2	2	1	2	1	1	1	1	1	1	1	2	4	2	2	3	4	4	1	6	4	5	2	1	5	3	3	4	3	3	4	4	1	1	2	2	2	1	2	2	2	1	3	2	1	2	1	2	3	4	3	3	4	2	2	1	2	1	1	"cfn"	2	2	1	3	2	2	2	3	4	3	3	3	4	2	1	2	2	"Ingeniera"	4	2	4	3	4	4	3	4	4	3	NA	3	4	4	2	2	2	1	NA	NA	NA	NA	NA	15.75	NA	NA	NA	0.81397136	0.644079757	0.593406382	1.14857379390054	NA	2	6	1.40627843494086	0.897692013	NA	0.451099997	0.800895408	0.174702868	0.128679948	0.069	6	0.86038961038961	0.128679948	1.43964597	-1.528	NA	515.814883317634	523.503344766518	515.659662325083	515.411915124172	507.09837654966	594.812086810725	585.738892365051	590.82160238984	594.812086810725	589.667946959446	538.303628812729	539.561623406294	543.749798242668	535.74723229501	548.28498483395	5	1	1.5	0.5	1.5	1.5	1.5	1.5	0.5	0.5	1.5	0.5	0.5	1.5	1.5	0.5	0.5	0.5	0.5	1.5	0.5	1.5	0.5	1.5	0.5	0.5	0.5	0.5	1.5	1.5	0.5	1.5	1.5	0.5	0.5	1.5	1.5	1.5	1.5	0.5	1.5	0.5	0.5	1.5	0.5	0.5	0.5	0.5	1.5	1.5	0.5	1.5	1.5	0.5	0.5	1.5	1.5	1.5	1.5	0.5	1.5	0.5	1.5	0.5	1.5	1.5	1.5	1.5	0.5	0.5	1.5	0.5	0.5	1.5	1.5	0.5	0.5	0.5	0.5	1.5	0.5	1.5
90000001060	90000001	NA	90000001	60	"EAESE SANTA COLOMA"	"andorra"	4	1	31	7	2002	1	6	1	1	NA	"3321"	NA	2	9	1	9	9	"3354"	NA	1	9	9	9	1	1	2	1	NA	NA	NA	NA	160	NA	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	3	1	2	4	4	4	2	4	5	4	4	2	2	3	1	2	1	1	1	1	1	1	5	3	6	6	5	5	1	3	6	5	6	4	1	3	3	2	4	3	4	4	4	4	2	3	2	2	3	1	3	2	2	3	1	2	2	2	2	4	3	4	4	4	2	1	1	2	1	1	NA	3	2	3	2	1	2	2	3	3	3	3	4	4	2	2	2	3	"psicologia deportiv"	3	2	4	3	3	4	2	3	3	3	NA	4	3	4	2	2	2	2	NA	NA	NA	NA	NA	15.8333333333333	NA	NA	NA	1.201102434	1.266109825	0.542560212	0.752905191975337	NA	4	6	0.399909008189263	1.068129555	NA	0.044455276	-0.011325508	-0.165997041	-0.052847823	0.069	6	0.86038961038961	-0.052847823	0.739566272	0.678	NA	469.810311681427	458.604833506462	476.970136448119	458.604833506462	465.955875819227	540.049113075073	540.449349604275	548.991760639493	530.828789041759	545.02437580973	535.74723229501	550.274211142216	539.036604518981	549.160341842172	538.512448458066	7	1	1.5	0.5	1.5	0.5	1.5	0.5	1.5	1.5	1.5	1.5	0.5	0.5	1.5	0.5	0.5	1.5	1.5	0.5	0.5	0.5	0.5	1.5	0.5	1.5	0.5	1.5	0.5	0.5	0.5	0.5	1.5	1.5	0.5	1.5	1.5	0.5	0.5	1.5	1.5	1.5	0.5	1.5	0.5	1.5	0.5	1.5	0.5	0.5	0.5	0.5	1.5	1.5	0.5	1.5	1.5	0.5	0.5	1.5	1.5	1.5	1.5	0.5	1.5	0.5	1.5	0.5	1.5	1.5	1.5	1.5	0.5	0.5	1.5	0.5	0.5	1.5	1.5	0.5	0.5	0.5
90000001061	90000001	NA	90000001	61	"EAESE SANTA COLOMA"	"andorra"	4	1	16	7	2002	1	6	1	1	NA	"9129"	NA	4	2	2	2	2	"7100"	NA	3	2	2	2	2	1	4	4	NA	NA	NA	NA	156	NA	1	1	1	2	1	1	1	2	1	1	1	2	1	1	2	2	4	2	2	4	2	3	1	3	3	4	3	2	2	2	2	2	1	1	1	1	1	1	3	3	3	6	6	6	5	2	6	6	6	1	1	3	3	5	3	3	3	3	3	3	1	3	3	2	2	1	1	2	1	1	1	1	1	1	1	3	3	3	3	3	2	1	1	1	1	1	NA	2	1	2	1	2	1	2	2	3	3	3	3	3	1	1	1	1	"cirujana"	3	3	4	3	3	4	4	4	3	4	NA	4	3	3	2	1	1	1	NA	NA	NA	NA	NA	15.8333333333333	NA	NA	NA	-0.065406356	0.025735217	0.07098683	-1.86332396737652	NA	2	2	-1.18789808917197	-0.47665124	NA	1.04884686	1.763167333	1.507498876	0.955249134	0.493	1	-1.89935064935065	0.955249134	0.739566272	-0.425	NA	459.10642619063	453.962852000551	453.962852000551	462.757371198492	441.182030862857	509.204069903192	502.030374865693	502.45698928216	495.357074838026	502.45698928216	470.059546617961	497.479314258492	472.396616111674	486.611750113809	479.212064359971	1	1	0.5	0.5	0.5	1.5	1.5	0.5	1.5	1.5	0.5	0.5	1.5	1.5	1.5	1.5	0.5	1.5	0.5	1.5	0.5	0.5	0.5	1.5	1.5	0.5	0.5	1.5	0.5	0.5	1.5	1.5	0.5	0.5	0.5	0.5	1.5	0.5	1.5	0.5	1.5	1.5	1.5	1.5	1.5	0.5	0.5	1.5	0.5	0.5	1.5	1.5	0.5	0.5	0.5	0.5	1.5	0.5	1.5	0.5	1.5	1.5	1.5	0.5	0.5	1.5	1.5	0.5	1.5	1.5	0.5	0.5	1.5	1.5	1.5	1.5	0.5	1.5	0.5	1.5	0.5	0.5
90000001062	90000001	NA	90000001	62	"EAESE SANTA COLOMA"	"andorra"	4	1	31	7	2002	1	6	1	1	NA	"2330"	NA	1	2	1	2	2	"2610"	NA	1	2	1	2	2	1	2	2	NA	NA	NA	NA	160	NA	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	3	3	2	4	4	3	2	4	6	3	4	1	1	2	2	1	1	1	1	1	2	1	5	3	6	6	6	4	4	2	5	6	6	1	1	2	3	1	4	4	3	4	4	3	2	3	3	2	3	3	3	2	2	2	1	2	2	2	2	4	4	4	4	4	2	1	1	2	1	1	"cfn"	3	3	3	3	3	2	2	2	3	4	3	4	4	3	3	3	3	"profesor"	3	3	4	3	3	3	3	3	3	3	NA	3	3	3	2	2	2	2	NA	NA	NA	NA	NA	15.8333333333333	NA	NA	NA	1.201102434	1.84370719	1.024299397	1.37519429283536	NA	6	6	1.53002729754322	1.309307468	NA	-0.627291422	-0.799090493	-0.000142691	-0.565134537	1.341	6	0.86038961038961	-0.565134537	1.064122686	1.413	NA	543.222778929918	544.298830325837	544.947041132631	545.517372229805	545.517372229805	541.34460421084	529.90833042797	548.991760639493	529.90833042797	537.975119808131	436.342506028965	432.988119075096	435.777282932932	442.561022365073	428.702758393495	2	1	0.5	0.5	1.5	1.5	1.5	0.5	1.5	0.5	1.5	0.5	0.5	0.5	0.5	1.5	1.5	0.5	1.5	1.5	0.5	0.5	1.5	1.5	0.5	0.5	0.5	1.5	0.5	1.5	0.5	1.5	1.5	1.5	1.5	0.5	0.5	1.5	0.5	0.5	1.5	1.5	0.5	1.5	0.5	0.5	0.5	1.5	0.5	1.5	0.5	1.5	1.5	1.5	1.5	0.5	0.5	1.5	0.5	0.5	1.5	1.5	0.5	0.5	1.5	1.5	1.5	0.5	1.5	0.5	1.5	0.5	0.5	0.5	0.5	1.5	1.5	0.5	1.5	1.5	0.5	0.5
90000001063	90000001	NA	90000001	63	"EAESE SANTA COLOMA"	"andorra"	4	1	19	10	2002	2	5	1	1	NA	"5131"	NA	3	2	2	2	2	"5120"	NA	3	2	2	2	2	4	4	4	NA	NA	NA	2	608	NA	1	1	1	1	2	1	2	2	1	1	2	1	1	1	1	1	3	2	2	4	2	2	1	1	2	2	3	2	2	2	2	2	2	2	1	1	1	1	5	4	4	5	5	3	4	3	5	5	5	3	2	1	1	3	4	4	4	4	4	3	3	3	3	3	3	3	3	2	2	2	2	3	2	3	2	4	4	4	4	4	2	1	1	2	2	1	"la tierra y el espa"	3	1	2	2	2	3	2	3	4	4	4	4	4	2	2	3	3	"mecanico"	3	3	3	3	3	3	3	3	3	3	NA	3	3	3	2	2	3	2	NA	NA	NA	NA	NA	15.5833333333333	NA	NA	NA	1.869583119	1.84370719	2.640022367	-1.94865535300368	NA	2	2	-1.20382165605096	-0.666147135	NA	-1.086353529	-0.269613157	-0.480496553	-0.052847823	0.493	2	-1.89935064935065	-0.052847823	-0.053359481	-0.057	NA	469.012731738171	465.955875819227	462.757371198492	469.012731738171	476.449637428078	505.929907143679	517.15269610079	505.929907143679	509.28259727033	520.669103686052	477.81351621698	480.042794520127	460.587459851267	472.416101884889	471.021423373168	3	1	0.5	0.5	0.5	0.5	1.5	1.5	0.5	1.5	1.5	0.5	0.5	1.5	1.5	1.5	1.5	0.5	1.5	0.5	1.5	0.5	0.5	0.5	0.5	0.5	1.5	1.5	0.5	1.5	1.5	0.5	0.5	1.5	1.5	1.5	1.5	0.5	1.5	0.5	1.5	0.5	0.5	1.5	1.5	1.5	0.5	0.5	1.5	0.5	0.5	1.5	1.5	0.5	0.5	0.5	0.5	1.5	0.5	1.5	0.5	1.5	1.5	1.5	1.5	1.5	0.5	0.5	1.5	0.5	0.5	1.5	1.5	0.5	0.5	0.5	0.5	1.5	0.5	1.5	0.5	1.5
90000001064	90000001	NA	90000001	64	"EAESE SANTA COLOMA"	"andorra"	4	1	13	12	2002	1	5	1	1	NA	"9412"	NA	4	2	2	2	2	"5120"	NA	4	2	2	2	2	1	2	4	NA	NA	NA	NA	156	NA	1	1	2	1	1	2	1	1	1	1	1	1	1	2	1	2	4	2	3	4	3	2	1	1	3	2	3	3	2	3	2	3	1	3	1	1	1	1	1	3	4	4	6	2	1	2	5	5	6	3	1	3	2	5	4	1	3	4	3	4	3	4	3	3	3	4	4	1	3	1	1	2	4	2	3	3	2	3	4	4	2	2	1	1	1	1	"cfn"	3	2	2	2	3	3	3	3	3	2	3	4	4	3	3	3	3	"profesora danza"	2	2	3	3	3	3	4	3	4	3	NA	3	3	3	1	3	2	1	NA	NA	NA	NA	NA	15.4166666666667	NA	NA	NA	-0.065406356	0.35196482	0.153744832	-2.34505883878106	NA	1	1	-1.2270245677889	-0.534835217	NA	-1.545501164	-0.799090493	-0.325501654	-0.565134537	0.493	1	-2.87337662337662	-0.565134537	-0.776532377	1.413	NA	452.615593345914	467.516068062149	472.696644556591	471.712875782553	453.282003253159	407.900525235888	407.676567776175	405.999431671075	420.190214608172	414.635521920843	496.552829290489	480.274770402629	494.062187579781	490.393370990127	488.751246979506	4	1	1.5	0.5	1.5	0.5	1.5	1.5	1.5	1.5	0.5	0.5	1.5	0.5	0.5	1.5	1.5	0.5	0.5	0.5	0.5	1.5	1.5	0.5	1.5	0.5	1.5	1.5	1.5	1.5	0.5	0.5	1.5	0.5	0.5	1.5	1.5	0.5	0.5	0.5	0.5	1.5	0.5	1.5	0.5	1.5	0.5	0.5	0.5	0.5	1.5	1.5	0.5	1.5	1.5	0.5	0.5	1.5	1.5	1.5	1.5	0.5	0.5	1.5	0.5	1.5	0.5	0.5	0.5	0.5	1.5	1.5	0.5	1.5	1.5	0.5	0.5	1.5	1.5	1.5	1.5	0.5
90000001065	90000001	NA	90000001	65	"EAESE SANTA COLOMA"	"andorra"	4	1	11	3	2002	2	6	1	1	NA	"2341"	NA	1	9	1	9	9	"2264"	NA	1	9	1	9	9	1	1	1	NA	NA	NA	NA	160	NA	1	1	1	1	2	1	2	1	1	1	1	1	2	1	1	1	4	3	3	4	3	4	1	4	4	4	4	1	1	3	1	2	1	2	1	1	1	1	5	1	5	6	6	3	4	1	6	6	6	2	1	1	1	4	2	3	3	3	4	2	1	1	1	1	1	1	2	1	1	2	2	1	1	2	2	3	3	3	3	4	2	1	1	1	2	2	"biologia"	1	1	2	1	1	2	2	2	3	3	3	3	4	1	1	1	2	"fisioterapia"	4	3	4	4	3	4	4	4	3	4	NA	4	3	3	1	1	1	1	NA	NA	NA	NA	NA	16.1666666666667	NA	NA	NA	-0.065406356	0.35196482	0.295649729	1.05559027613833	NA	6	6	1.13694267515924	0.974685254	NA	1.04884686	1.335823015	0.569933314	1.204056491	0.493	6	0.86038961038961	1.204056491	0.391110473	1.046	NA	603.669042475812	613.364560890177	611.553388255373	615.884304465022	613.364560890177	506.522623838614	483.474016809353	483.474016809353	480.973236517628	480.257308710374	499.022547256505	510.446299330086	497.479314258492	496.808486381013	480.274770402629	5	1	1.5	1.5	0.5	0.5	1.5	1.5	0.5	0.5	0.5	0.5	1.5	0.5	1.5	0.5	1.5	1.5	1.5	1.5	0.5	0.5	0.5	0.5	1.5	1.5	0.5	0.5	1.5	1.5	1.5	1.5	0.5	1.5	0.5	1.5	0.5	0.5	0.5	0.5	1.5	1.5	0.5	0.5	1.5	1.5	0.5	0.5	1.5	1.5	1.5	1.5	0.5	1.5	0.5	1.5	0.5	0.5	0.5	0.5	1.5	1.5	1.5	1.5	0.5	0.5	1.5	1.5	0.5	0.5	0.5	0.5	1.5	0.5	1.5	0.5	1.5	1.5	1.5	1.5	0.5	0.5
90000001066	90000001	NA	90000001	66	"EAESE SANTA COLOMA"	"andorra"	4	1	30	5	2002	2	6	1	1	NA	"2611"	NA	2	9	1	9	9	"7313"	NA	2	9	1	9	9	1	1	1	NA	NA	NA	NA	160	NA	1	1	1	1	1	1	2	1	1	2	1	2	1	1	2	2	4	3	3	4	2	2	1	2	3	3	4	2	1	1	2	2	1	1	1	1	1	2	2	2	5	6	6	4	3	2	5	6	6	2	1	3	2	1	3	3	4	4	4	2	1	2	2	1	2	1	1	2	1	2	2	1	2	2	2	3	3	4	4	4	1	1	1	1	2	2	NA	2	3	3	2	2	3	2	2	3	3	4	4	4	1	1	1	1	"educador fisico"	3	4	4	3	4	3	2	4	3	3	NA	4	3	3	2	1	2	2	NA	NA	NA	NA	NA	16	NA	NA	NA	0.81397136	0.930078079	0.961891914	0.781091655956552	NA	6	6	1.60236578707916	-0.216123165	NA	1.534777315	1.763167333	0.174702868	-0.227927616	1.341	6	0.86038961038961	-0.227927616	1.064122686	1.413	NA	417.707910719713	407.185445318728	415.009116155201	408.812831465599	420.432998469827	525.625030247428	502.45698928216	516.898353609336	530.828789041759	526.079319001196	431.551315006837	432.042709431439	426.249546223821	421.396474714094	431.768055265188	6	1	0.5	0.5	0.5	1.5	1.5	0.5	0.5	1.5	1.5	1.5	1.5	0.5	1.5	0.5	1.5	0.5	0.5	0.5	0.5	1.5	1.5	1.5	1.5	0.5	0.5	1.5	1.5	0.5	0.5	0.5	0.5	1.5	0.5	1.5	0.5	1.5	1.5	1.5	1.5	0.5	0.5	1.5	1.5	0.5	0.5	1.5	1.5	0.5	0.5	0.5	0.5	1.5	0.5	1.5	0.5	1.5	1.5	1.5	1.5	0.5	0.5	0.5	0.5	1.5	1.5	0.5	0.5	1.5	1.5	1.5	1.5	0.5	1.5	0.5	1.5	0.5	0.5	0.5	0.5	1.5
